polymer_name,monomer_name,smiles_monomer,distribution,property,value,pm,units,ref,link/doi,comment,note,mechanism
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,PDI,1.41,0.13,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #3",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Tm,80,0.13,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #3",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Mn,13300,0.05,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #5",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Mw,38540,0.05,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #5",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,PDI,1.64,0.05,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #5",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Tm,112,0.05,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #5",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Tg,12,0.05,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #5",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Mn,9900,0.05,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #6",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Mw,30184,0.05,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #6",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,PDI,1.54,0.05,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #6",,ester_stereo
poly(Allyl 4-oxo-2-oxetanecarboxylate),Allyl (R)-4-oxo-2-oxetanecarboxylate.Allyl (S)-4-oxo-2-oxetanecarboxylate,C=CCOC(=O)[C@@H](O)CC(=O)O.C=CCOC(=O)[C@H](O)CC(=O)O,,Tm,107,0.05,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 2, #6",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mn,7000,0.19,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #1",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mw,54208,0.19,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #1",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,PDI,1.15,0.19,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #1",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,173,0.19,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #1",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mn,24200,0.24,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #2",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mw,54208,0.24,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #2",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,PDI,1.22,0.24,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #2",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,60,0.24,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #2",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mn,18400,0.23,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #3",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mw,54208,0.23,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #3",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,PDI,1.2,0.23,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #3",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,62,0.23,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #3",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mn,18800,0.11,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #5",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mw,54208,0.11,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #5",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,PDI,1.24,0.11,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #5",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,207,0.11,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #5",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mn,18000,0.08,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #6",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Mw,54208,0.08,g/mol,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #6",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,PDI,1.2,0.08,,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #6",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,212,0.08,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table 3, #6",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tg,37,0.58,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table S8, 1",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tg,41,0.24,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table S8, 2",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,160,0.24,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table S8, 2",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,162,0.23,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table S8, 3",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tg,40,0.23,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table S8, 3",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tg,39,0.19,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table S8, 4",,ester_stereo
poly(methyl 4-oxo-2-oxetanecarboxylate),Methyl (R)-4-oxo-2-oxetanecarboxylate.Methyl (S)-4-oxo-2-oxetanecarboxylate,COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,,Tm,173,0.19,C,"Jaffredo, C. G., Chapurina, Y., Kirillov, E., Carpentier, J.-F. & Guillaume, S. M. Highly Stereocontrolled Ring-Opening Polymerization ofRacemic Alkyl b-Malolactonates MediatedbyYttrium [Amino-alkoxy- bis(phenolate)]Complexes. Chem. - A Eur. J. 22, 7629-7641 (2016).",10.1002/CHEM.201600223,"table S8, 4",,ester_stereo
poly(mandelic acid),(R)-Mandelic acid.(S)-Mandelic acid,O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,,Tm,84,0.6,C,"Jiang, J., Cui, Y., Lu, Y., Zhang, B., Pan, X., & Wu, J. (2020). Weak Lewis Pairs as Catalysts for Highly Isoselective Ring-Opening Polymerization of Epimerically Labile rac-O-Carboxyanhydride of Mandelic Acid. Macromolecules, 53(3), 946-955. https://doi.org/10.1021/acs.macromol.9b02302",_10.1021/acs.macromol.9b02302,Figure 6a,,ester_stereo
poly(mandelic acid),(R)-Mandelic acid.(S)-Mandelic acid,O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,,Tg,92,0.92,C,"Jiang, J., Cui, Y., Lu, Y., Zhang, B., Pan, X., & Wu, J. (2020). Weak Lewis Pairs as Catalysts for Highly Isoselective Ring-Opening Polymerization of Epimerically Labile rac-O-Carboxyanhydride of Mandelic Acid. Macromolecules, 53(3), 946-955. https://doi.org/10.1021/acs.macromol.9b02302",_10.1021/acs.macromol.9b02302,Figure 6a,,ester_stereo
poly(mandelic acid),(R)-Mandelic acid.(S)-Mandelic acid,O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,,Tm,160,0.92,C,"Jiang, J., Cui, Y., Lu, Y., Zhang, B., Pan, X., & Wu, J. (2020). Weak Lewis Pairs as Catalysts for Highly Isoselective Ring-Opening Polymerization of Epimerically Labile rac-O-Carboxyanhydride of Mandelic Acid. Macromolecules, 53(3), 946-955. https://doi.org/10.1021/acs.macromol.9b02302",_10.1021/acs.macromol.9b02302,Figure 6a,,ester_stereo
poly(mandelic acid),(R)-Mandelic acid.(S)-Mandelic acid,O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,,Mn,5300,0.99,g/mol,"Jiang, J., Cui, Y., Lu, Y., Zhang, B., Pan, X., & Wu, J. (2020). Weak Lewis Pairs as Catalysts for Highly Isoselective Ring-Opening Polymerization of Epimerically Labile rac-O-Carboxyanhydride of Mandelic Acid. Macromolecules, 53(3), 946-955. https://doi.org/10.1021/acs.macromol.9b02302",_10.1021/acs.macromol.9b02302,Figure S44,,ester_stereo
poly(mandelic acid),(R)-Mandelic acid.(S)-Mandelic acid,O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,,PDI,1.1,0.99,,"Jiang, J., Cui, Y., Lu, Y., Zhang, B., Pan, X., & Wu, J. (2020). Weak Lewis Pairs as Catalysts for Highly Isoselective Ring-Opening Polymerization of Epimerically Labile rac-O-Carboxyanhydride of Mandelic Acid. Macromolecules, 53(3), 946-955. https://doi.org/10.1021/acs.macromol.9b02302",_10.1021/acs.macromol.9b02302,Figure S44,,ester_stereo
