smiles_polymer,smiles_monomer,monomers,pm,Mn,Tg,Tm,Tm_pred,Tg_pred,model_id,distribution,ref,comment,mechanism,monomers.1,DP,replicate_structure,dTm,dTg
C[C@@H](CC(=O)O)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.95,25100.0,,147.0,147.24927,4.788698,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.05,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,0.24926999999999566,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,52700.0,6.4,156.0,153.28485,5.784217,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.08,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,2.715149999999994,3.3309893
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,25700.0,,153.0,153.28485,5.784217,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.07,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,0.2848500000000058,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,52700.0,6.4,156.0,153.79984,6.55273,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.08,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,1,2.200160000000011,3.3309893
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,25700.0,,153.0,153.79984,6.55273,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.07,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,1,0.799839999999989,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,52700.0,6.4,156.0,153.79984,6.55273,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.08,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,2.200160000000011,3.3309893
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,25700.0,,153.0,153.79984,6.55273,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.07,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,0.799839999999989,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,52700.0,6.4,156.0,153.79984,6.55273,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.08,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,2.200160000000011,3.3309893
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,25700.0,,153.0,153.28485,5.784217,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.07,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,0.2848500000000058,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,52700.0,6.4,156.0,153.28485,5.784217,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.08,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,2.715149999999994,3.3309893
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.96,25700.0,,153.0,153.28485,5.784217,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.07,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,0.2848500000000058,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,20100.0,,161.0,171.67554,5.5934653,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.09,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,10.675540000000012,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,37400.0,,164.0,170.63245,5.9495573,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.10,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,6.632450000000006,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,64300.0,,169.0,170.63245,5.9495573,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.11,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,1.6324500000000057,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,119000.0,,170.0,171.67554,5.5934653,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.12,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,1.6755400000000122,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,154000.0,,171.0,171.67554,5.5934653,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.13,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,0.6755400000000122,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,43000.0,,172.0,170.63245,5.9495573,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.1,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,1.3675499999999943,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,74800.0,,172.0,171.67554,5.5934653,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.2,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,0.32445999999998776,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,42900.0,,172.0,171.67554,5.5934653,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.4,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,0.32445999999998776,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,72100.0,,172.0,171.67554,5.5934653,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.5,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,0.32445999999998776,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,118000.0,,175.0,170.63245,5.9495573,9,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.3,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,4.367549999999994,
